time,gFx,gFy,gFz,TgF
4.090250571,0.0103,0.9702,0.2314,0.997
4.09041979,0.0103,0.9687,0.2289,0.995
4.090574894,0.0078,0.9697,0.2346,0.998
4.091865415,0.0059,0.9685,0.2341,0.996
4.092705675,0.0002,0.9699,0.2382,0.999
4.096593123,-0.0044,0.9680,0.2431,0.998
4.096860259,-0.0078,0.9721,0.2470,1.003
4.100511717,-0.0125,0.9738,0.2509,1.006
4.100673019,-0.0156,0.9736,0.2577,1.007
4.105840988,-0.0186,0.9736,0.2602,1.008
4.105988904,-0.0181,0.9750,0.2621,1.010
4.110992863,-0.0139,0.9763,0.2604,1.011
4.111794321,-0.0166,0.9743,0.2604,1.009
4.1160663,-0.0164,0.9748,0.2602,1.009
4.116383852,-0.0173,0.9765,0.2587,1.010
4.120348019,-0.0217,0.9770,0.2582,1.011
4.12069755,-0.0251,0.9768,0.2592,1.011
4.125101144,-0.0281,0.9775,0.2602,1.012
4.125945988,-0.0322,0.9758,0.2626,1.011
4.129943696,-0.0325,0.9746,0.2675,1.011
4.130354842,-0.0347,0.9721,0.2693,1.009
4.134944894,-0.0354,0.9731,0.2683,1.010
4.135376821,-0.0317,0.9719,0.2710,1.009
4.139237394,-0.0308,0.9706,0.2702,1.008
4.139610571,-0.0288,0.9704,0.2712,1.008
4.145391196,-0.0271,0.9672,0.2712,1.005
4.14622104,-0.0266,0.9665,0.2707,1.004
4.149305519,-0.0249,0.9667,0.2732,1.005
4.14974604,-0.0261,0.9677,0.2722,1.006
4.153729425,-0.0237,0.9672,0.2705,1.005
4.154115519,-0.0244,0.9682,0.2712,1.006
4.163313592,-0.0222,0.9677,0.2710,1.005
4.164349269,-0.0203,0.9658,0.2693,1.003
4.164685936,-0.0164,0.9697,0.2705,1.007
4.164948748,-0.0154,0.9719,0.2700,1.009
4.168405831,-0.0095,0.9733,0.2695,1.010
4.169062811,-0.0049,0.9736,0.2658,1.009
4.173373852,0.0000,0.9731,0.2649,1.008
4.173795675,0.0012,0.9728,0.2678,1.009
4.180049946,0.0059,0.9721,0.2641,1.007
4.180720884,0.0093,0.9738,0.2646,1.009
4.182408279,0.0110,0.9741,0.2609,1.008
4.182716092,0.0117,0.9731,0.2624,1.008
4.187470259,0.0107,0.9731,0.2607,1.007
4.187833331,0.0061,0.9699,0.2577,1.004
4.192312759,0.0066,0.9721,0.2568,1.005
4.193038644,0.0056,0.9726,0.2553,1.006
4.196664842,0.0039,0.9714,0.2509,1.003
4.197065623,0.0078,0.9714,0.2470,1.002
4.202249477,0.0010,0.9719,0.2477,1.003
4.202732602,0.0032,0.9731,0.2460,1.004
4.206434477,0.0034,0.9741,0.2441,1.004
4.206751404,0.0076,0.9758,0.2411,1.005
4.212591352,0.0056,0.9770,0.2443,1.007
4.213551925,0.0090,0.9794,0.2482,1.010
4.216208748,0.0063,0.9804,0.2504,1.012
4.216634269,0.0061,0.9814,0.2531,1.014
4.220992081,0.0061,0.9836,0.2558,1.016
4.221475623,0.0081,0.9824,0.2541,1.015
4.226266665,0.0071,0.9821,0.2534,1.014
4.227312967,0.0061,0.9811,0.2534,1.013
4.231480779,0.0027,0.9826,0.2558,1.015
4.232097915,0.0027,0.9797,0.2575,1.013
4.235411196,-0.0010,0.9809,0.2617,1.015
4.235856769,-0.0015,0.9824,0.2612,1.016
4.239730623,-0.0034,0.9799,0.2661,1.015
4.240121092,-0.0049,0.9790,0.2653,1.014
4.245621456,-0.0044,0.9772,0.2673,1.013
4.246414373,-0.0068,0.9782,0.2683,1.014
4.250051977,-0.0066,0.9750,0.2693,1.012
4.250513331,-0.0098,0.9748,0.2705,1.012
4.254343644,-0.0083,0.9770,0.2646,1.012
4.254717186,-0.0098,0.9765,0.2636,1.012
4.261504738,-0.0134,0.9758,0.2629,1.011
4.2622738,-0.0144,0.9750,0.2590,1.009
4.263946508,-0.0161,0.9736,0.2577,1.007
4.264472238,-0.0195,0.9753,0.2575,1.009
4.268914477,-0.0212,0.9728,0.2551,1.006
4.269369321,-0.0225,0.9736,0.2516,1.006
4.277080519,-0.0230,0.9748,0.2490,1.006
4.277767446,-0.0232,0.9721,0.2460,1.003
4.278235102,-0.0244,0.9736,0.2441,1.004
4.278585154,-0.0247,0.9726,0.2402,1.002
4.283255258,-0.0232,0.9709,0.2382,1.000
4.283695623,-0.0244,0.9709,0.2353,0.999
4.288300727,-0.0261,0.9697,0.2299,0.997
4.288675883,-0.0288,0.9709,0.2282,0.998
4.293017654,-0.0286,0.9687,0.2243,0.995
4.294023644,-0.0264,0.9704,0.2243,0.996
4.298240415,-0.0271,0.9709,0.2221,0.996
4.29880229,-0.0291,0.9731,0.2233,0.999
4.302488175,-0.0259,0.9733,0.2221,0.999
4.302987498,-0.0220,0.9736,0.2211,0.999
4.308777133,-0.0215,0.9763,0.2209,1.001
4.309620936,-0.0195,0.9753,0.2189,1.000
4.312379373,-0.0178,0.9775,0.2219,1.003
4.312817133,-0.0178,0.9758,0.2241,1.001
4.317000936,-0.0178,0.9763,0.2250,1.002
4.317467133,-0.0166,0.9772,0.2265,1.003
4.321595102,-0.0168,0.9765,0.2306,1.004
4.322092186,-0.0173,0.9760,0.2338,1.004
4.32695229,-0.0151,0.9772,0.2343,1.005
4.327996873,-0.0161,0.9780,0.2389,1.007
4.332149946,-0.0151,0.9792,0.2426,1.009
4.332733488,-0.0149,0.9755,0.2448,1.006
4.337043383,-0.0173,0.9768,0.2482,1.008
4.337515727,-0.0193,0.9760,0.2477,1.007
4.342665936,-0.0186,0.9758,0.2470,1.007
4.343597602,-0.0164,0.9724,0.2482,1.004
4.346304061,-0.0166,0.9716,0.2458,1.002
4.346964686,-0.0146,0.9728,0.2453,1.003
4.350510519,-0.0161,0.9709,0.2451,1.001
4.351113436,-0.0144,0.9711,0.2453,1.002
4.355007758,-0.0137,0.9719,0.2458,1.003
4.355421977,-0.0132,0.9726,0.2458,1.003
4.360147394,-0.0149,0.9704,0.2419,1.000
4.360884686,-0.0120,0.9733,0.2399,1.003
4.366219269,-0.0117,0.9733,0.2385,1.002
4.366828592,-0.0144,0.9743,0.2363,1.003
4.369351561,-0.0173,0.9716,0.2358,1.000
4.369770206,-0.0186,0.9746,0.2372,1.003
4.380232654,-0.0205,0.9777,0.2336,1.005
4.381400883,-0.0234,0.9736,0.2355,1.002
4.381858436,-0.0227,0.9768,0.2348,1.005
4.382276561,-0.0217,0.9753,0.2355,1.004
4.385129477,-0.0220,0.9770,0.2343,1.005
4.386178175,-0.0210,0.9775,0.2355,1.006
4.389105779,-0.0237,0.9790,0.2353,1.007
4.389627706,-0.0205,0.9770,0.2353,1.005
4.397025519,-0.0171,0.9797,0.2355,1.008
4.397883852,-0.0142,0.9802,0.2328,1.008
4.398407811,-0.0176,0.9799,0.2336,1.008
4.398762446,-0.0164,0.9768,0.2333,1.004
4.403380363,-0.0164,0.9770,0.2355,1.005
4.403793436,-0.0181,0.9804,0.2375,1.009
4.40822005,-0.0193,0.9792,0.2387,1.008
4.408868227,-0.0176,0.9790,0.2397,1.008
4.412787654,-0.0176,0.9785,0.2409,1.008
4.413285519,-0.0190,0.9750,0.2426,1.005
4.417543592,-0.0149,0.9746,0.2438,1.005
4.417876508,-0.0151,0.9726,0.2468,1.004
4.422172602,-0.0144,0.9750,0.2448,1.005
4.422457394,-0.0127,0.9750,0.2477,1.006
4.427216665,-0.0146,0.9743,0.2470,1.005
4.427988123,-0.0144,0.9741,0.2472,1.005
4.432065102,-0.0115,0.9748,0.2480,1.006
4.432522342,-0.0146,0.9763,0.2475,1.007
4.4367988,-0.0154,0.9743,0.2472,1.005
4.437182185,-0.0125,0.9733,0.2453,1.004
4.443892915,-0.0159,0.9724,0.2436,1.003
4.444574946,-0.0171,0.9731,0.2416,1.003
4.446436769,-0.0168,0.9746,0.2404,1.004
4.446959894,-0.0181,0.9741,0.2375,1.003
4.451905779,-0.0154,0.9755,0.2389,1.004
4.452315258,-0.0149,0.9748,0.2360,1.003
4.45571156,-0.0161,0.9775,0.2304,1.004
4.456072185,-0.0139,0.9792,0.2260,1.005
4.463418488,-0.0117,0.9794,0.2262,1.005
4.464561508,-0.0056,0.9829,0.2231,1.008
4.466262602,-0.0073,0.9853,0.2277,1.011
4.467185415,-0.0159,0.9794,0.2573,1.013
4.470946769,-0.0599,0.9614,0.3455,1.023
4.471576144,-0.0733,0.9592,0.3328,1.018
4.489077029,-0.0716,0.9641,0.3010,1.012
4.489942446,-0.0677,0.9638,0.2685,1.003
4.490255883,-0.0623,0.9623,0.2468,0.995
4.490533071,-0.0667,0.9509,0.2258,0.980
4.4908863,-0.0686,0.9562,0.2087,0.981
4.491109581,-0.0682,0.9589,0.1918,0.980
4.49134604,-0.0630,0.9594,0.1830,0.979
4.491599113,-0.0562,0.9643,0.1854,0.984
4.494517967,-0.0684,0.9851,0.1854,1.005
4.49531281,-0.0577,0.9772,0.1952,0.998
4.499423175,-0.0330,0.9672,0.2094,0.990
4.499785623,-0.0349,0.9890,0.2072,1.011
4.503582863,-0.0178,0.9944,0.2094,1.016
4.503842238,0.0002,0.9836,0.2143,1.007
4.508541508,-0.0024,0.9916,0.2184,1.015
4.509109008,0.0115,0.9890,0.2223,1.014
4.513429842,0.0288,0.9802,0.2253,1.006
4.513877915,0.0347,0.9916,0.2287,1.018
4.518605206,0.0327,1.0117,0.2272,1.037
4.518949529,0.0491,1.0034,0.2355,1.032
4.522804894,0.0535,0.9985,0.2407,1.028
4.52319656,0.0462,1.0071,0.2370,1.036
4.528571196,0.0518,1.0000,0.2316,1.028
4.52972354,0.0569,1.0005,0.2311,1.028
4.533197706,0.0523,1.0024,0.2275,1.029
4.533667915,0.0501,0.9980,0.2258,1.024
4.537414425,0.0467,0.9926,0.2231,1.018
4.537768956,0.0415,0.9924,0.2226,1.018
4.54256505,0.0332,0.9868,0.2221,1.012
4.54343781,0.0252,0.9811,0.2187,1.006
4.547244008,0.0173,0.9777,0.2153,1.001
4.547846508,0.0078,0.9753,0.2118,0.998
4.552561665,0.0017,0.9738,0.2084,0.996
4.553019008,-0.0024,0.9699,0.2057,0.991
4.557079998,-0.0056,0.9726,0.2092,0.995
4.557467498,-0.0093,0.9711,0.2143,0.995
4.562427446,-0.0105,0.9719,0.2114,0.995
4.563174008,-0.0107,0.9716,0.2109,0.994
4.566299113,-0.0090,0.9714,0.2104,0.994
4.566710206,-0.0078,0.9741,0.2096,0.996
4.571355988,-0.0076,0.9750,0.2099,0.997
4.571792602,-0.0054,0.9736,0.2170,0.997
4.58074255,-0.0044,0.9775,0.2184,1.002
4.581920727,-0.0034,0.9792,0.2170,1.003
4.582350727,-0.0022,0.9802,0.2158,1.004
4.582710779,-0.0007,0.9826,0.2165,1.006
4.586456196,0.0002,0.9829,0.2201,1.007
4.587556821,0.0000,0.9853,0.2187,1.009
4.596974738,-0.0022,0.9865,0.2179,1.010
4.59786281,-0.0042,0.9885,0.2170,1.012
4.598202498,-0.0081,0.9892,0.2165,1.013
4.598528435,-0.0122,0.9909,0.2155,1.014
4.599716456,-0.0127,0.9953,0.2153,1.018
4.600070102,-0.0156,0.9931,0.2128,1.016
4.60444005,-0.0156,0.9951,0.2114,1.017
4.604818696,-0.0151,0.9956,0.2087,1.017
4.609242863,-0.0151,0.9966,0.2060,1.018
4.609947654,-0.0137,0.9916,0.2067,1.013
4.614837394,-0.0142,0.9909,0.2045,1.012
4.615325258,-0.0132,0.9907,0.2033,1.011
4.618933748,-0.0151,0.9885,0.2018,1.009
4.619285415,-0.0117,0.9875,0.2023,1.008
4.626511092,-0.0112,0.9846,0.2057,1.006
4.6277538,-0.0127,0.9807,0.2094,1.003
4.629281248,-0.0095,0.9804,0.2114,1.003
4.629775727,-0.0066,0.9768,0.2126,1.000
4.633568019,-0.0049,0.9736,0.2192,0.998
4.634014373,-0.0017,0.9697,0.2206,0.994
4.638055102,0.0007,0.9675,0.2272,0.994
4.638481248,0.0005,0.9658,0.2326,0.993
4.6433538,0.0022,0.9614,0.2326,0.989
4.644033956,0.0024,0.9594,0.2350,0.988
4.648037081,0.0032,0.9570,0.2365,0.986
4.648583331,0.0020,0.9531,0.2387,0.983
4.65315656,0.0024,0.9545,0.2419,0.985
4.653591404,0.0037,0.9545,0.2468,0.986
4.663554685,0.0029,0.9523,0.2497,0.985
4.664588123,0.0039,0.9509,0.2519,0.984
4.665000831,0.0029,0.9501,0.2575,0.984
4.665357498,0.0015,0.9489,0.2609,0.984
4.66787979,0.0059,0.9484,0.2746,0.987
4.668489842,0.0161,0.9492,0.2854,0.991
4.690369165,0.0149,0.9492,0.2856,0.991
4.691455935,0.0112,0.9462,0.2776,0.986
4.691802394,0.0076,0.9450,0.2722,0.983
4.692078123,0.0020,0.9460,0.2599,0.981
4.6924663,-0.0007,0.9497,0.2563,0.984
4.692733123,-0.0083,0.9494,0.2492,0.982
4.693035467,-0.0142,0.9506,0.2394,0.980
4.693300206,-0.0107,0.9533,0.2328,0.981
4.69353979,-0.0071,0.9592,0.2275,0.986
4.693814008,-0.0081,0.9614,0.2243,0.987
4.696450571,-0.0039,0.9606,0.2221,0.986
4.697237133,-0.0059,0.9550,0.2175,0.979
4.700707706,-0.0029,0.9506,0.2153,0.975
4.701278227,-0.0005,0.9492,0.2140,0.973
4.705607237,0.0049,0.9614,0.2096,0.984
4.706005831,0.0110,0.9633,0.2060,0.985
4.710526665,-0.0020,0.9794,0.2003,1.000
4.711231248,0.0120,0.9721,0.2006,0.993
4.714991196,0.0200,0.9758,0.2013,0.997
4.715280779,0.0171,0.9702,0.1974,0.990
4.719497654,0.0105,0.9660,0.1876,0.984
4.719681508,0.0081,0.9709,0.1881,0.989
4.72521229,0.0066,0.9768,0.1864,0.994
4.725717602,0.0151,0.9895,0.1857,1.007
4.730241196,0.0232,0.9980,0.2023,1.019
4.73057729,0.0281,0.9997,0.2077,1.021
4.734077394,0.0318,1.0041,0.2062,1.026
4.734275467,0.0393,1.0061,0.2111,1.029
4.73881406,0.0393,1.0036,0.2121,1.027
4.738982498,0.0420,1.0073,0.2126,1.030
4.743783487,0.0472,1.0119,0.2121,1.035
4.74421656,0.0496,1.0112,0.2118,1.034
4.749148279,0.0559,1.0105,0.2170,1.035
4.749469529,0.0618,1.0127,0.2194,1.038
4.75353854,0.0633,1.0124,0.2194,1.038
4.753835727,0.0662,1.0168,0.2238,1.043
4.760122602,0.0708,1.0173,0.2236,1.044
4.761413852,0.0745,1.0195,0.2289,1.048
4.762863696,0.0782,1.0193,0.2348,1.049
4.76315531,0.0838,1.0178,0.2377,1.049
4.767911248,0.0838,1.0161,0.2372,1.047
4.768217498,0.0850,1.0117,0.2360,1.042
4.772304633,0.0843,1.0083,0.2343,1.039
4.772633331,0.0875,1.0083,0.2350,1.039
4.777574581,0.0943,1.0085,0.2385,1.041
4.778087029,0.1002,1.0093,0.2382,1.042
4.781889217,0.1051,1.0071,0.2397,1.041
4.782081612,0.1041,1.0000,0.2375,1.033
4.786842498,0.0904,0.9926,0.2348,1.024
4.787016821,0.0706,0.9841,0.2294,1.013
4.792961821,0.0474,0.9785,0.2248,1.005
4.793555987,0.0306,0.9780,0.2228,1.004
4.7968313,0.0166,0.9743,0.2216,0.999
4.7970438,0.0066,0.9724,0.2223,0.997
4.801223487,-0.0024,0.9682,0.2197,0.993
4.801417133,-0.0056,0.9653,0.2162,0.989
4.806435571,-0.0039,0.9687,0.2133,0.992
4.806627915,-0.0012,0.9719,0.2104,0.994
4.811250727,0.0022,0.9719,0.2042,0.993
4.811835154,0.0056,0.9714,0.2018,0.992
4.815524165,0.0103,0.9714,0.2020,0.992
4.815718852,0.0095,0.9704,0.1984,0.991
4.82055031,0.0105,0.9716,0.2011,0.992
4.820797862,0.0146,0.9716,0.2008,0.992
4.825754269,0.0154,0.9687,0.1998,0.989
4.826295935,0.0156,0.9677,0.2001,0.988
4.830033435,0.0166,0.9692,0.1994,0.990
4.830363904,0.0149,0.9672,0.1998,0.988
4.834641821,0.0151,0.9653,0.1969,0.985
4.834866144,0.0142,0.9638,0.1957,0.984
4.839435779,0.0154,0.9645,0.1942,0.984
4.839636092,0.0144,0.9633,0.1923,0.982
4.84467505,0.0127,0.9609,0.1950,0.981
4.845003852,0.0146,0.9641,0.1950,0.984
4.849416717,0.0132,0.9670,0.1952,0.987
4.849638019,0.0122,0.9643,0.1940,0.984
4.853800883,0.0142,0.9655,0.1967,0.985
4.853974373,0.0164,0.9653,0.1991,0.986
4.859938279,0.0154,0.9675,0.1996,0.988
4.860361821,0.0166,0.9658,0.2008,0.987
4.8643363,0.0183,0.9663,0.2033,0.988
4.865179894,0.0161,0.9636,0.2067,0.986
4.868455727,0.0149,0.9599,0.2055,0.982
4.868743644,0.0156,0.9641,0.2089,0.987
4.873179737,0.0171,0.9655,0.2114,0.989
4.873381821,0.0190,0.9694,0.2131,0.993
4.878057498,0.0217,0.9714,0.2140,0.995
4.8785188,0.0205,0.9746,0.2133,0.998
4.882900883,0.0205,0.9829,0.2162,1.007
4.88314031,0.0154,0.9846,0.2158,1.008
4.887263331,0.0149,0.9912,0.2184,1.015
4.887411456,0.0164,0.9963,0.2216,1.021
4.894010779,0.0154,1.0007,0.2216,1.025
4.894510519,0.0205,1.0044,0.2262,1.030
4.897266717,0.0195,1.0117,0.2255,1.037
4.897529425,0.0188,1.0178,0.2270,1.043
4.902294164,0.0164,1.0188,0.2272,1.044
4.902496352,0.0181,1.0207,0.2299,1.046
4.906720623,0.0159,1.0249,0.2260,1.050
4.906908279,0.0173,1.0249,0.2265,1.050
4.911851925,0.0156,1.0244,0.2258,1.049
4.912470623,0.0134,1.0259,0.2255,1.050
4.916264477,0.0139,1.0251,0.2250,1.050
4.916463644,0.0105,1.0237,0.2221,1.048
4.921380987,0.0122,1.0188,0.2245,1.043
4.921618331,0.0151,1.0166,0.2223,1.041
4.926658279,0.0151,1.0141,0.2204,1.038
4.927713644,0.0154,1.0105,0.2165,1.034
4.931326352,0.0186,1.0051,0.2150,1.028
4.931566769,0.0215,1.0017,0.2133,1.024
4.935698592,0.0237,0.9980,0.2114,1.020
4.935904998,0.0234,0.9916,0.2126,1.014
4.941449946,0.0257,0.9873,0.2094,1.010
4.941938175,0.0266,0.9838,0.2055,1.005
4.945277237,0.0269,0.9799,0.2074,1.002
4.9455313,0.0288,0.9772,0.2096,1.000
4.949646039,0.0269,0.9726,0.2094,0.995
4.949803019,0.0313,0.9706,0.2109,0.994
4.954487185,0.0306,0.9709,0.2096,0.994
4.954647654,0.0286,0.9694,0.2094,0.992
4.959882862,0.0310,0.9704,0.2118,0.994
4.960174946,0.0306,0.9699,0.2123,0.993
4.964648487,0.0271,0.9704,0.2116,0.994
4.964840571,0.0269,0.9724,0.2123,0.996
4.969184685,0.0249,0.9743,0.2101,0.997
4.969340519,0.0239,0.9770,0.2101,1.000
4.976993019,0.0247,0.9770,0.2074,0.999
4.977536925,0.0242,0.9799,0.2070,1.002
4.979217446,0.0215,0.9829,0.2087,1.005
4.979526508,0.0212,0.9846,0.2079,1.007
4.983882758,0.0205,0.9831,0.2062,1.005
4.984943019,0.0222,0.9855,0.2077,1.007
4.988530102,0.0225,0.9895,0.2060,1.011
4.988828852,0.0227,0.9902,0.2062,1.012
4.994028071,0.0198,0.9870,0.2064,1.009
4.994540258,0.0210,0.9907,0.2042,1.012
4.997917602,0.0247,0.9980,0.2030,1.019
4.998083852,0.0254,0.9985,0.2030,1.019
5.002340779,0.0257,0.9995,0.2023,1.020
5.002523592,0.0264,1.0002,0.2008,1.021
5.008143852,0.0301,1.0032,0.2020,1.024
5.008600779,0.0286,1.0000,0.2018,1.021
5.012495258,0.0284,0.9992,0.2045,1.020
5.012838748,0.0308,1.0010,0.2047,1.022
5.017662758,0.0313,1.0002,0.2050,1.021
5.017811664,0.0313,0.9992,0.2079,1.021
5.021901821,0.0315,0.9971,0.2070,1.019
5.022086144,0.0296,0.9949,0.2092,1.017
5.02687255,0.0296,0.9895,0.2106,1.012
5.027428175,0.0284,0.9875,0.2118,1.010
5.031784737,0.0252,0.9873,0.2143,1.011
5.031959581,0.0259,0.9826,0.2162,1.006
5.036808539,0.0244,0.9814,0.2187,1.006
5.037101352,0.0264,0.9807,0.2211,1.006
5.041591769,0.0234,0.9775,0.2250,1.003
5.041975779,0.0237,0.9760,0.2253,1.002
5.045883904,0.0244,0.9748,0.2265,1.001
5.046138071,0.0249,0.9728,0.2311,1.000
5.051289946,0.0254,0.9697,0.2306,0.997
5.051471977,0.0274,0.9687,0.2314,0.996
5.055581196,0.0257,0.9692,0.2321,0.997
5.05577031,0.0281,0.9689,0.2302,0.996
5.061101925,0.0281,0.9670,0.2302,0.994
5.062488487,0.0276,0.9692,0.2267,0.996
5.065234112,0.0274,0.9680,0.2248,0.994
5.065572914,0.0286,0.9716,0.2221,0.997
5.069851821,0.0242,0.9733,0.2209,0.998
5.070107758,0.0259,0.9763,0.2170,1.000
5.075139529,0.0264,0.9741,0.2187,0.999
5.075652342,0.0296,0.9797,0.2165,1.004
5.079575571,0.0276,0.9819,0.2153,1.006
5.079862758,0.0244,0.9895,0.2138,1.013
5.084402394,0.0274,0.9934,0.2153,1.017
5.084641612,0.0266,0.9978,0.2116,1.020
5.089319425,0.0227,0.9939,0.2121,1.017
5.089512185,0.0239,0.9924,0.2087,1.014
5.094472029,0.0252,0.9916,0.2052,1.013
5.095539581,0.0242,0.9951,0.2038,1.016
5.098397914,0.0264,0.9975,0.2001,1.018
5.0986988,0.0269,0.9963,0.1942,1.015
5.103338435,0.0276,0.9926,0.1925,1.012
5.103487029,0.0252,0.9919,0.1925,1.011
5.10828656,0.0252,0.9899,0.1903,1.008
5.108689789,0.0284,0.9899,0.1928,1.009
5.113532133,0.0318,0.9904,0.1896,1.009
5.113816196,0.0340,0.9924,0.1925,1.011
5.117696925,0.0371,0.9890,0.1920,1.008
5.117860779,0.0376,0.9877,0.1955,1.008
5.122692862,0.0376,0.9858,0.1923,1.005
5.122874737,0.0398,0.9851,0.1955,1.005
5.127405519,0.0379,0.9853,0.2013,1.006
5.128043019,0.0369,0.9831,0.2013,1.004
5.132696091,0.0359,0.9804,0.2018,1.002
5.132944789,0.0359,0.9811,0.2062,1.003
5.137190727,0.0354,0.9792,0.2067,1.001
5.137401925,0.0376,0.9758,0.2109,0.999
5.144109581,0.0330,0.9765,0.2109,1.000
5.144408331,0.0335,0.9758,0.2131,0.999
5.146655727,0.0327,0.9758,0.2187,1.001
5.146809164,0.0347,0.9743,0.2199,0.999
5.152190258,0.0318,0.9768,0.2243,1.003
5.152374633,0.0325,0.9746,0.2253,1.001
5.155976873,0.0330,0.9731,0.2243,0.999
5.156157654,0.0327,0.9726,0.2260,0.999
5.161353279,0.0320,0.9750,0.2248,1.001
5.161833435,0.0330,0.9758,0.2260,1.002
5.166779581,0.0325,0.9772,0.2270,1.004
5.167164008,0.0337,0.9804,0.2265,1.007
5.171320883,0.0342,0.9819,0.2248,1.008
5.171572602,0.0320,0.9860,0.2219,1.011
5.181546716,0.0337,0.9865,0.2189,1.011
5.18203005,0.0323,0.9877,0.2177,1.012
5.182168852,0.0308,0.9877,0.2143,1.011
5.182286404,0.0327,0.9873,0.2138,1.011
5.184967914,0.0345,0.9855,0.2140,1.009
5.185248904,0.0330,0.9873,0.2092,1.010
5.189682237,0.0342,0.9865,0.2079,1.009
5.189828071,0.0354,0.9890,0.2082,1.011
5.194916404,0.0369,0.9860,0.2064,1.008
5.196119216,0.0374,0.9877,0.2050,1.009
5.199563696,0.0384,0.9863,0.2047,1.008
5.199794425,0.0376,0.9836,0.2050,1.005
5.204221404,0.0384,0.9863,0.2038,1.008
5.204359685,0.0396,0.9865,0.2045,1.008
5.209316925,0.0423,0.9843,0.2052,1.006
5.209748175,0.0450,0.9875,0.2040,1.009
5.21366255,0.0454,0.9836,0.2072,1.006
5.213950675,0.0447,0.9821,0.2057,1.004
5.218232706,0.0472,0.9819,0.2064,1.004
5.218366925,0.0474,0.9819,0.2067,1.005
5.223052029,0.0489,0.9824,0.2092,1.006
5.223224789,0.0476,0.9799,0.2094,1.003
5.228460779,0.0474,0.9816,0.2087,1.005
5.229057966,0.0464,0.9782,0.2099,1.002
5.233182237,0.0474,0.9804,0.2118,1.004
5.233934112,0.0469,0.9772,0.2114,1.001
5.238039529,0.0452,0.9794,0.2128,1.003
5.238664998,0.0457,0.9777,0.2114,1.001
5.244124373,0.0459,0.9775,0.2109,1.001
5.245490258,0.0462,0.9782,0.2111,1.002
5.247873279,0.0442,0.9785,0.2101,1.002
5.248696612,0.0440,0.9802,0.2099,1.003
5.252438279,0.0401,0.9799,0.2126,1.004
5.253187081,0.0337,0.9814,0.2104,1.004
5.256900571,0.0323,0.9870,0.2118,1.010
5.257598123,0.0303,0.9870,0.2062,1.009
5.262223331,0.0266,0.9829,0.2047,1.004
5.263123852,0.0279,0.9846,0.2011,1.005
5.268058487,0.0293,0.9841,0.2030,1.005
5.268944841,0.0257,0.9838,0.1998,1.004
5.271868435,0.0276,0.9873,0.1974,1.007
5.272699685,0.0323,0.9895,0.1950,1.009
5.2854213,0.0335,0.9873,0.1940,1.007
5.287066456,0.0359,0.9865,0.1906,1.005
5.287884946,0.0364,0.9873,0.1894,1.006
5.288529894,0.0384,0.9863,0.1879,1.005
5.289224164,0.0389,0.9841,0.1889,1.003
5.28947031,0.0396,0.9895,0.1872,1.008
5.311442654,0.0396,0.9887,0.1903,1.008
5.312092966,0.0406,0.9836,0.1886,1.002
5.312365727,0.0389,0.9851,0.1911,1.004
5.312576352,0.0384,0.9846,0.1901,1.003
5.312784008,0.0371,0.9843,0.1891,1.003
5.313008071,0.0362,0.9892,0.1874,1.007
5.313220362,0.0345,0.9882,0.1857,1.006
5.31341531,0.0320,0.9873,0.1872,1.005
5.31361656,0.0293,0.9890,0.1835,1.006
5.313816143,0.0264,0.9870,0.1859,1.005
5.314379946,0.0244,0.9833,0.1876,1.001
5.314599841,0.0208,0.9838,0.1867,1.002
5.319196768,0.0203,0.9819,0.1867,1.000
5.319480727,0.0171,0.9841,0.1881,1.002
5.325745883,0.0146,0.9846,0.1874,1.002
5.326353331,0.0137,0.9829,0.1869,1.001
5.329085362,0.0144,0.9846,0.1894,1.003
5.329553018,0.0146,0.9848,0.1903,1.003
5.333808175,0.0134,0.9858,0.1918,1.004
5.334208071,0.0122,0.9853,0.1933,1.004
5.338669893,0.0122,0.9868,0.1920,1.005
5.339136091,0.0112,0.9863,0.1925,1.005
5.343637446,0.0115,0.9890,0.1967,1.008
5.344097862,0.0120,0.9887,0.1969,1.008
5.348089529,0.0115,0.9890,0.1945,1.008
5.34854531,0.0112,0.9914,0.1947,1.010
5.353071143,0.0127,0.9916,0.1981,1.011
5.353330362,0.0125,0.9914,0.1981,1.011
5.359959268,0.0110,0.9946,0.1979,1.014
5.360335362,0.0100,0.9936,0.1989,1.013
5.363436925,0.0083,0.9944,0.2008,1.014
5.364331664,0.0068,0.9992,0.2001,1.019
5.367434893,0.0110,0.9988,0.1986,1.018
5.367831404,0.0100,0.9985,0.1959,1.018
5.372279321,0.0115,0.9992,0.1942,1.018
5.372609893,0.0093,0.9985,0.1925,1.017
5.37688656,0.0107,0.9990,0.1918,1.017
5.377378071,0.0132,0.9985,0.1881,1.016
5.382085727,0.0159,0.9983,0.1850,1.015
5.382435102,0.0168,0.9963,0.1857,1.014
5.386207133,0.0176,0.9919,0.1847,1.009
5.38646656,0.0217,0.9899,0.1845,1.007
5.392787706,0.0227,0.9895,0.1862,1.007
5.393732706,0.0259,0.9865,0.1850,1.004
5.396596404,0.0281,0.9851,0.1884,1.003
5.397049373,0.0288,0.9826,0.1879,1.001
5.401511664,0.0320,0.9792,0.1881,0.998
5.402130727,0.0298,0.9790,0.1894,0.998
