time,gFx,gFy,gFz,TgF
7.477026559,0.0284,0.0113,0.9916,0.992
7.478196299,0.0259,0.0106,0.9916,0.992
7.48049932,0.0303,0.0106,0.9916,0.992
7.482923174,0.0259,0.0071,0.9923,0.993
7.495211195,0.0274,0.0076,0.9921,0.993
7.495974007,0.0271,0.0059,0.9963,0.997
7.496227288,0.0286,0.0049,0.9945,0.995
7.496439632,0.0303,0.0067,0.9933,0.994
7.496659424,0.0281,0.0049,0.9963,0.997
7.49710932,0.0281,0.0032,0.9941,0.994
7.499603018,0.0284,0.0027,0.9963,0.997
7.502518434,0.0291,0.0027,0.9992,1.000
7.504646715,0.0310,0.0032,0.9945,0.995
7.506787757,0.0269,0.0013,0.9931,0.993
7.509450674,0.0274,0.0037,0.9936,0.994
7.511258695,0.0281,0.0020,0.9919,0.992
7.513549528,0.0293,0.0005,0.9943,0.995
7.516132184,0.0288,0.0057,0.9928,0.993
7.520983122,0.0291,0.0052,0.9936,0.994
7.522117132,0.0281,0.0042,0.9899,0.990
7.524315674,0.0279,0.0069,0.9877,0.988
7.526233538,0.0279,0.0067,0.9884,0.989
7.528443643,0.0286,0.0081,0.9858,0.986
7.531141195,0.0301,0.0076,0.9880,0.988
7.533039007,0.0276,0.0042,0.9865,0.987
7.537686403,0.0257,0.0086,0.9865,0.987
7.53881609,0.0254,0.0076,0.9870,0.987
7.541709788,0.0244,0.0067,0.9855,0.986
7.543537653,0.0279,0.0067,0.9882,0.989
7.545368799,0.0264,0.0064,0.9870,0.987
7.547740674,0.0259,0.0059,0.9892,0.990
7.549615518,0.0281,0.0052,0.9904,0.991
7.552851195,0.0254,0.0049,0.9884,0.989
7.555227809,0.0257,0.0062,0.9862,0.987
7.557276247,0.0244,0.0049,0.9902,0.990
7.559454476,0.0274,0.0045,0.9894,0.990
7.562137757,0.0276,0.0032,0.9911,0.992
7.564426924,0.0276,0.0045,0.9902,0.991
7.566480622,0.0264,0.0027,0.9899,0.990
7.569459945,0.0271,0.0035,0.9897,0.990
7.571462601,0.0284,0.0008,0.9887,0.989
7.573889476,0.0271,0.0013,0.9906,0.991
7.576163434,0.0262,0.0018,0.9911,0.991
7.578482809,0.0291,0.0054,0.9904,0.991
7.580827028,0.0269,0.0013,0.9909,0.991
7.583266299,0.0298,0.0054,0.9923,0.993
7.586635413,0.0298,0.0057,0.9916,0.992
7.58864609,0.0306,0.0047,0.9945,0.995
7.591092184,0.0298,0.0062,0.9941,0.995
7.593274424,0.0303,0.0076,0.9926,0.993
7.595931195,0.0298,0.0064,0.9923,0.993
7.597682393,0.0310,0.0086,0.9906,0.991
7.600255205,0.0306,0.0076,0.9926,0.993
7.608538174,0.0306,0.0076,0.9926,0.993
7.609688122,0.0296,0.0076,0.9923,0.993
7.610119007,0.0306,0.0074,0.9923,0.993
7.610479997,0.0288,0.0074,0.9909,0.991
7.612678799,0.0323,0.0093,0.9919,0.992
7.615395674,0.0318,0.0059,0.9936,0.994
7.617280309,0.0301,0.0089,0.9916,0.992
7.623962549,0.0308,0.0084,0.9926,0.993
7.625226768,0.0298,0.0089,0.9933,0.994
7.625644059,0.0296,0.0074,0.9914,0.992
7.626607445,0.0301,0.0103,0.9936,0.994
7.628968018,0.0293,0.0086,0.9933,0.994
7.631415153,0.0279,0.0086,0.9928,0.993
7.633687809,0.0279,0.0052,0.9921,0.993
7.636696247,0.0279,0.0062,0.9931,0.993
7.639017861,0.0291,0.0089,0.9941,0.995
7.641050361,0.0252,0.0069,0.9931,0.993
7.643889684,0.0262,0.0057,0.9931,0.993
7.645992028,0.0279,0.0084,0.9928,0.993
7.64828958,0.0274,0.0064,0.9916,0.992
7.65043182,0.0242,0.0071,0.9911,0.991
7.653448018,0.0271,0.0067,0.9902,0.991
7.656051247,0.0252,0.0064,0.9902,0.990
7.65793734,0.0252,0.0086,0.9914,0.992
7.660154788,0.0276,0.0062,0.9904,0.991
7.66293807,0.0254,0.0076,0.9911,0.991
7.665476299,0.0249,0.0089,0.9926,0.993
7.667344684,0.0257,0.0071,0.9894,0.990
7.670422028,0.0252,0.0086,0.9894,0.990
7.672316976,0.0264,0.0084,0.9906,0.991
7.67507583,0.0242,0.0067,0.9889,0.989
7.677061038,0.0262,0.0084,0.9887,0.989
7.679371611,0.0274,0.0074,0.9882,0.989
7.681659372,0.0264,0.0064,0.9892,0.990
7.68398833,0.0303,0.0069,0.9892,0.990
7.687402236,0.0291,0.0049,0.9882,0.989
7.689150153,0.0293,0.0062,0.9897,0.990
7.691820882,0.0303,0.0059,0.9887,0.989
7.69389583,0.0291,0.0035,0.9877,0.988
7.696298226,0.0303,0.0049,0.9906,0.991
7.698493955,0.0323,0.0035,0.9897,0.990
7.700831767,0.0298,0.0057,0.9887,0.989
7.703852132,0.0293,0.0059,0.9884,0.989
7.705828434,0.0303,0.0067,0.9892,0.990
7.708582861,0.0301,0.0062,0.9899,0.990
7.710684059,0.0315,0.0074,0.9916,0.992
7.71288083,0.0313,0.0084,0.9897,0.990
7.715600361,0.0308,0.0098,0.9902,0.991
7.720596611,0.0301,0.0093,0.9916,0.992
7.721539997,0.0279,0.0098,0.9904,0.991
7.72286958,0.0281,0.0115,0.9928,0.993
7.725546195,0.0286,0.0120,0.9916,0.992
7.727465205,0.0284,0.0103,0.9923,0.993
7.72986682,0.0274,0.0084,0.9916,0.992
7.732286038,0.0281,0.0132,0.9897,0.990
7.734765413,0.0271,0.0106,0.9916,0.992
7.742162965,0.0303,0.0115,0.9911,0.992
7.743374111,0.0279,0.0098,0.9936,0.994
7.743829163,0.0276,0.0096,0.9936,0.994
7.744327497,0.0266,0.0086,0.9933,0.994
7.746682757,0.0288,0.0076,0.9919,0.992
7.74970182,0.0296,0.0071,0.9950,0.996
7.751475049,0.0293,0.0067,0.9945,0.995
7.759961403,0.0286,0.0049,0.9931,0.994
7.760948174,0.0279,0.0049,0.9943,0.995
7.761319528,0.0279,0.0023,0.9958,0.996
7.761657497,0.0271,0.0057,0.9948,0.995
7.763957184,0.0281,0.0042,0.9931,0.993
7.765662392,0.0288,0.0047,0.9958,0.996
7.76805458,0.0286,0.0035,0.9931,0.994
7.770611924,0.0301,0.0047,0.9914,0.992
7.773112497,0.0291,0.0010,0.9919,0.992
7.775577913,0.0301,0.0042,0.9936,0.994
7.777715934,0.0306,0.0035,0.9921,0.993
7.780047601,0.0298,0.0037,0.9911,0.992
7.782376976,0.0310,0.0035,0.9911,0.992
7.787208903,0.0291,0.0040,0.9931,0.994
7.788042288,0.0303,0.0042,0.9902,0.991
7.789833851,0.0320,0.0049,0.9902,0.991
7.79244859,0.0288,0.0045,0.9911,0.992
7.795061507,0.0310,0.0069,0.9916,0.992
7.79684932,0.0315,0.0057,0.9911,0.992
7.799263382,0.0318,0.0067,0.9892,0.990
7.803700517,0.0298,0.0057,0.9897,0.990
7.804704059,0.0288,0.0067,0.9892,0.990
7.807212392,0.0276,0.0059,0.9877,0.988
7.80909484,0.0288,0.0057,0.9902,0.991
7.811558017,0.0281,0.0071,0.9892,0.990
7.813881611,0.0291,0.0054,0.9889,0.989
7.816176038,0.0274,0.0052,0.9923,0.993
7.820556872,0.0262,0.0081,0.9887,0.989
7.821451247,0.0276,0.0045,0.9902,0.991
7.823435622,0.0264,0.0049,0.9892,0.990
7.826075622,0.0257,0.0062,0.9906,0.991
7.828260153,0.0247,0.0064,0.9909,0.991
7.831096247,0.0264,0.0054,0.9894,0.990
7.83288083,0.0274,0.0049,0.9887,0.989
7.83801984,0.0259,0.0067,0.9892,0.990
7.839012549,0.0259,0.0069,0.9911,0.991
7.841619215,0.0257,0.0054,0.9909,0.991
7.842765257,0.0266,0.0096,0.9909,0.991
7.845146507,0.0247,0.0086,0.9906,0.991
7.847277861,0.0254,0.0071,0.9897,0.990
7.849656403,0.0266,0.0086,0.9906,0.991
7.858731767,0.0264,0.0086,0.9919,0.992
7.859874892,0.0259,0.0103,0.9899,0.990
7.86027583,0.0276,0.0110,0.9933,0.994
7.86062609,0.0298,0.0089,0.9897,0.990
7.861956247,0.0264,0.0103,0.9916,0.992
7.864691767,0.0266,0.0093,0.9902,0.991
7.867407497,0.0286,0.0076,0.9919,0.992
7.879769684,0.0284,0.0071,0.9953,0.996
7.880775413,0.0310,0.0079,0.9928,0.993
7.881141559,0.0296,0.0064,0.9919,0.992
7.881423694,0.0293,0.0064,0.9931,0.994
7.881713278,0.0298,0.0057,0.9948,0.995
7.881990153,0.0281,0.0071,0.9933,0.994
7.883340205,0.0303,0.0079,0.9919,0.992
7.886865778,0.0293,0.0081,0.9941,0.995
7.888145049,0.0298,0.0091,0.9933,0.994
7.89041833,0.0288,0.0079,0.9933,0.994
7.892953747,0.0281,0.0057,0.9926,0.993
7.895770413,0.0284,0.0064,0.9904,0.991
7.897890517,0.0296,0.0084,0.9943,0.995
7.899849528,0.0281,0.0069,0.9972,0.998
7.903610257,0.0279,0.0084,0.9950,0.995
7.905101872,0.0271,0.0086,0.9953,0.996
7.907394892,0.0288,0.0069,0.9953,0.996
7.909786194,0.0288,0.0074,0.9963,0.997
7.91186859,0.0291,0.0059,0.9955,0.996
7.914430569,0.0286,0.0064,0.9931,0.994
7.916932861,0.0281,0.0057,0.9960,0.996
7.920728122,0.0276,0.0057,0.9945,0.995
7.921750517,0.0288,0.0064,0.9916,0.992
7.924721819,0.0301,0.0052,0.9902,0.991
7.926796142,0.0306,0.0047,0.9938,0.994
7.928850309,0.0293,0.0052,0.9916,0.992
7.931236559,0.0291,0.0027,0.9904,0.991
7.93357234,0.0303,0.0059,0.9916,0.992
7.937635361,0.0288,0.0049,0.9882,0.989
7.938603069,0.0303,0.0037,0.9897,0.990
7.940862757,0.0301,0.0037,0.9904,0.991
7.943644111,0.0276,0.0032,0.9880,0.988
7.945908642,0.0288,0.0025,0.9870,0.987
7.949143382,0.0306,0.0035,0.9899,0.990
7.950278174,0.0303,0.0037,0.9872,0.988
7.954016924,0.0298,0.0040,0.9897,0.990
7.955668382,0.0288,0.0020,0.9870,0.987
7.957972965,0.0303,0.0042,0.9887,0.989
7.96045734,0.0291,0.0025,0.9843,0.985
7.963377601,0.0315,0.0042,0.9880,0.988
7.964889476,0.0296,0.0040,0.9862,0.987
7.967346976,0.0279,0.0052,0.9858,0.986
7.970353174,0.0296,0.0040,0.9860,0.986
7.971941663,0.0293,0.0059,0.9860,0.986
7.975293382,0.0288,0.0076,0.9872,0.988
7.977161976,0.0281,0.0064,0.9865,0.987
7.979216611,0.0296,0.0093,0.9860,0.986
7.98137734,0.0296,0.0081,0.9872,0.988
7.983875101,0.0291,0.0093,0.9892,0.990
7.992506299,0.0288,0.0089,0.9894,0.990
7.99383609,0.0286,0.0101,0.9887,0.989
7.994518694,0.0288,0.0089,0.9906,0.991
7.994936611,0.0266,0.0076,0.9897,0.990
7.997221038,0.0286,0.0089,0.9936,0.994
7.998953382,0.0262,0.0108,0.9923,0.993
8.001151924,0.0274,0.0086,0.9916,0.992
8.007683174,0.0271,0.0081,0.9945,0.995
8.008783486,0.0259,0.0071,0.9921,0.992
8.009216142,0.0259,0.0086,0.9945,0.995
8.011077809,0.0276,0.0084,0.9933,0.994
8.012771038,0.0281,0.0079,0.9931,0.994
8.015795674,0.0286,0.0074,0.9945,0.995
8.017426038,0.0286,0.0059,0.9938,0.994
8.019968434,0.0281,0.0084,0.9953,0.996
8.022381663,0.0286,0.0062,0.9972,0.998
8.025125986,0.0284,0.0064,0.9936,0.994
8.027363434,0.0276,0.0071,0.9933,0.994
8.030551038,0.0303,0.0074,0.9950,0.996
8.032238122,0.0293,0.0079,0.9955,0.996
8.034837392,0.0296,0.0076,0.9965,0.997
8.037484424,0.0301,0.0089,0.9941,0.995
8.039257705,0.0296,0.0079,0.9936,0.994
8.041816611,0.0303,0.0096,0.9936,0.994
8.045035257,0.0308,0.0081,0.9931,0.994
8.046414944,0.0291,0.0089,0.9919,0.992
8.04887859,0.0308,0.0084,0.9911,0.992
8.051066194,0.0308,0.0089,0.9923,0.993
8.05398083,0.0310,0.0091,0.9904,0.991
8.056584944,0.0308,0.0079,0.9914,0.992
8.058613226,0.0284,0.0064,0.9923,0.993
8.061068955,0.0286,0.0069,0.9923,0.993
8.063114163,0.0306,0.0042,0.9897,0.990
8.065842549,0.0274,0.0062,0.9936,0.994
8.067828122,0.0298,0.0042,0.9909,0.991
8.071476872,0.0279,0.0047,0.9916,0.992
8.072936611,0.0298,0.0040,0.9902,0.991
8.075500361,0.0284,0.0030,0.9904,0.991
8.077821611,0.0288,0.0025,0.9914,0.992
8.079911715,0.0279,0.0020,0.9899,0.990
8.082335778,0.0266,0.0032,0.9887,0.989
8.085437497,0.0266,0.0020,0.9882,0.989
8.08818984,0.0276,0.0003,0.9880,0.988
8.090821715,0.0281,0.0027,0.9872,0.988
8.091887653,0.0259,0.0040,0.9887,0.989
8.094493746,0.0252,0.0030,0.9880,0.988
8.096553903,0.0281,0.0040,0.9887,0.989
8.099212444,0.0271,0.0057,0.9875,0.988
8.101451194,0.0276,0.0079,0.9877,0.988
8.105057549,0.0288,0.0079,0.9860,0.986
8.106703538,0.0284,0.0101,0.9887,0.989
8.108908121,0.0281,0.0113,0.9884,0.989
8.111409944,0.0249,0.0101,0.9899,0.990
8.113609684,0.0269,0.0135,0.9894,0.990
8.116350465,0.0281,0.0108,0.9904,0.991
8.118408642,0.0281,0.0130,0.9899,0.990
8.12602359,0.0279,0.0128,0.9916,0.992
8.127169267,0.0274,0.0150,0.9914,0.992
8.127609371,0.0281,0.0130,0.9919,0.992
8.128350517,0.0293,0.0108,0.9923,0.993
8.130724163,0.0293,0.0096,0.9936,0.994
8.13311708,0.0286,0.0101,0.9941,0.995
8.138863746,0.0293,0.0101,0.9945,0.995
8.139447132,0.0301,0.0071,0.9958,0.996
8.140336819,0.0298,0.0049,0.9936,0.994
8.142365101,0.0284,0.0018,0.9965,0.997
8.144690569,0.0296,0.0032,0.9967,0.997
8.147413538,0.0284,0.0027,0.9955,0.996
8.149617392,0.0279,0.0020,0.9972,0.998
8.151626871,0.0291,0.0030,0.9958,0.996
8.154511507,0.0281,0.0027,0.9963,0.997
8.157115257,0.0298,0.0030,0.9955,0.996
8.159362861,0.0274,0.0015,0.9955,0.996
8.162034163,0.0301,0.0008,0.9916,0.992
8.163787861,0.0291,0.0035,0.9931,0.994
8.166245986,0.0284,0.0032,0.9941,0.994
8.16857234,0.0296,0.0037,0.9931,0.994
8.171443017,0.0340,0.0030,0.9931,0.994
8.173683174,0.0298,0.0057,0.9909,0.991
8.176164476,0.0296,0.0084,0.9919,0.992
8.178632392,0.0315,0.0057,0.9921,0.993
8.180746507,0.0306,0.0064,0.9894,0.990
8.183049476,0.0301,0.0054,0.9894,0.990
8.187774163,0.0284,0.0047,0.9882,0.989
8.18872083,0.0288,0.0076,0.9882,0.989
8.19069984,0.0279,0.0054,0.9884,0.989
8.192905934,0.0293,0.0071,0.9877,0.988
8.195771715,0.0286,0.0069,0.9882,0.989
8.197915882,0.0266,0.0081,0.9902,0.991
8.199751142,0.0279,0.0062,0.9882,0.989
8.204090621,0.0293,0.0074,0.9892,0.990
8.205144059,0.0288,0.0047,0.9911,0.992
8.207570674,0.0293,0.0052,0.9911,0.992
8.209514424,0.0269,0.0047,0.9889,0.989
8.212565517,0.0266,0.0059,0.9899,0.990
8.214323799,0.0279,0.0049,0.9906,0.991
8.216636299,0.0296,0.0027,0.9921,0.993
8.22113484,0.0271,0.0037,0.9904,0.991
8.222067653,0.0281,0.0047,0.9914,0.992
8.224013174,0.0259,0.0062,0.9931,0.993
8.226422184,0.0284,0.0040,0.9889,0.989
8.228814007,0.0279,0.0059,0.9897,0.990
8.23275333,0.0284,0.0076,0.9887,0.989
8.233413694,0.0298,0.0076,0.9894,0.990
8.237877757,0.0303,0.0064,0.9889,0.989
8.238834059,0.0286,0.0069,0.9887,0.989
8.240971299,0.0303,0.0084,0.9882,0.989
8.243408278,0.0306,0.0079,0.9904,0.991
8.246165049,0.0291,0.0110,0.9897,0.990
8.247679944,0.0276,0.0103,0.9923,0.993
8.25003734,0.0293,0.0101,0.9892,0.990
8.254553278,0.0310,0.0089,0.9906,0.991
8.255681819,0.0296,0.0086,0.9914,0.992
8.25781333,0.0281,0.0108,0.9909,0.991
8.260155361,0.0298,0.0125,0.9909,0.991
8.262603382,0.0301,0.0086,0.9926,0.993
8.264788486,0.0308,0.0096,0.9914,0.992
8.267109476,0.0298,0.0125,0.9938,0.994
8.274799736,0.0298,0.0115,0.9928,0.993
8.275587496,0.0293,0.0132,0.9945,0.995
8.275839996,0.0291,0.0093,0.9921,0.993
8.276922496,0.0291,0.0084,0.9941,0.995
8.279740882,0.0303,0.0081,0.9943,0.995
8.281863799,0.0296,0.0069,0.9919,0.992
8.283938642,0.0279,0.0084,0.9919,0.992
8.294959424,0.0310,0.0086,0.9919,0.992
8.295491767,0.0308,0.0071,0.9936,0.994
8.295703069,0.0310,0.0054,0.9906,0.991
8.29587234,0.0313,0.0071,0.9933,0.994
8.296041559,0.0323,0.0074,0.9945,0.995
8.298092184,0.0308,0.0091,0.9928,0.993
8.300690986,0.0301,0.0074,0.9911,0.992
8.302903226,0.0318,0.0091,0.9928,0.993
8.305344215,0.0337,0.0071,0.9936,0.994
8.307766924,0.0320,0.0096,0.9926,0.993
8.310182653,0.0315,0.0067,0.9936,0.994
8.312351351,0.0323,0.0071,0.9945,0.995
8.314885205,0.0340,0.0079,0.9916,0.992
8.317141351,0.0318,0.0062,0.9926,0.993
8.320013226,0.0308,0.0069,0.9923,0.993
8.322049319,0.0308,0.0045,0.9921,0.993
8.324722288,0.0301,0.0035,0.9914,0.992
8.326854111,0.0293,0.0032,0.9909,0.991
8.329255882,0.0298,0.0035,0.9921,0.993
8.331455205,0.0301,0.0045,0.9902,0.991
8.333899892,0.0308,0.0025,0.9916,0.992
8.337775986,0.0296,0.0042,0.9948,0.995
8.339502548,0.0308,0.0018,0.9909,0.991
8.341667601,0.0296,0.0032,0.9904,0.991
8.343916194,0.0281,0.0054,0.9921,0.993
8.346308798,0.0303,0.0040,0.9909,0.991
8.349265205,0.0301,0.0045,0.9909,0.991
8.350837496,0.0286,0.0071,0.9923,0.993
8.354622028,0.0293,0.0064,0.9897,0.990
8.35625609,0.0281,0.0086,0.9887,0.989
8.358430048,0.0252,0.0069,0.9899,0.990
8.360807236,0.0262,0.0084,0.9887,0.989
8.36321333,0.0276,0.0074,0.9877,0.988
8.365491715,0.0279,0.0084,0.9865,0.987
8.367609476,0.0247,0.0069,0.9889,0.989
8.370876976,0.0254,0.0089,0.9882,0.989
8.372630413,0.0252,0.0103,0.9887,0.989
8.375063121,0.0259,0.0096,0.9867,0.987
8.377455153,0.0259,0.0086,0.9845,0.985
8.379790569,0.0279,0.0098,0.9858,0.986
8.381947809,0.0284,0.0132,0.9882,0.989
8.384610153,0.0281,0.0103,0.9880,0.988
8.387931403,0.0262,0.0115,0.9909,0.991
8.389600309,0.0252,0.0128,0.9892,0.990
8.392041298,0.0249,0.0123,0.9902,0.991
8.394431611,0.0284,0.0093,0.9923,0.993
8.39675484,0.0252,0.0110,0.9933,0.994
8.400126351,0.0262,0.0110,0.9916,0.992
8.401107809,0.0281,0.0086,0.9926,0.993
8.408947913,0.0279,0.0096,0.9953,0.996
8.410101403,0.0274,0.0071,0.9958,0.996
8.410480726,0.0271,0.0052,0.9936,0.994
8.411991246,0.0303,0.0057,0.9938,0.994
8.413879007,0.0306,0.0071,0.9931,0.994
8.41571984,0.0306,0.0059,0.9933,0.994
8.417912809,0.0301,0.0071,0.9919,0.992
8.420894267,0.0308,0.0069,0.9955,0.996
8.423134007,0.0318,0.0054,0.9943,0.995
8.425265048,0.0323,0.0054,0.9936,0.994
8.42762984,0.0320,0.0069,0.9941,0.995
8.430284476,0.0310,0.0067,0.9923,0.993
8.432499528,0.0335,0.0032,0.9926,0.993
8.434746715,0.0337,0.0052,0.9909,0.991
8.437300726,0.0337,0.0057,0.9919,0.992
8.439982653,0.0313,0.0037,0.9928,0.993
8.44208234,0.0327,0.0037,0.9923,0.993
8.444899528,0.0318,0.0035,0.9921,0.993
8.446832861,0.0310,0.0037,0.9933,0.994
8.449179319,0.0298,0.0052,0.9911,0.992
8.451742392,0.0323,0.0045,0.9916,0.992
8.454959476,0.0301,0.0032,0.9916,0.992
8.456780986,0.0281,0.0030,0.9897,0.990
8.459512392,0.0293,0.0010,0.9904,0.991
8.461539215,0.0264,0.0045,0.9914,0.992
8.463701507,0.0286,0.0047,0.9916,0.992
8.46605484,0.0274,0.0037,0.9889,0.989
8.468365517,0.0264,0.0030,0.9848,0.985
8.470986246,0.0298,0.0037,0.9860,0.986
8.473357601,0.0281,0.0059,0.9880,0.988
8.475792288,0.0262,0.0057,0.9897,0.990
8.478112705,0.0281,0.0062,0.9877,0.988
8.480417757,0.0257,0.0062,0.9867,0.987
8.483130153,0.0279,0.0067,0.9882,0.989
8.485133017,0.0257,0.0057,0.9867,0.987
8.487794111,0.0269,0.0076,0.9875,0.988
8.490314944,0.0259,0.0064,0.9862,0.987
8.492792653,0.0284,0.0067,0.9867,0.987
8.495609215,0.0284,0.0062,0.9862,0.987
8.497186142,0.0286,0.0071,0.9867,0.987
8.499923278,0.0296,0.0091,0.9875,0.988
8.50239833,0.0310,0.0093,0.9875,0.988
8.504948694,0.0284,0.0093,0.9894,0.990
8.507149892,0.0298,0.0096,0.9884,0.989
8.509471403,0.0301,0.0101,0.9909,0.991
8.511769371,0.0310,0.0093,0.9902,0.991
8.514221507,0.0296,0.0091,0.9906,0.991
8.516616559,0.0313,0.0101,0.9916,0.992
8.518769371,0.0318,0.0123,0.9909,0.991
8.521393903,0.0313,0.0120,0.9926,0.993
8.523855309,0.0320,0.0140,0.9948,0.995
8.526236611,0.0327,0.0123,0.9936,0.994
8.528389163,0.0352,0.0115,0.9945,0.995
8.530888278,0.0332,0.0108,0.9958,0.996
8.533235361,0.0330,0.0110,0.9933,0.994
8.535859267,0.0337,0.0091,0.9941,0.995
8.543196246,0.0320,0.0091,0.9945,0.995
8.544610986,0.0298,0.0081,0.9945,0.995
8.545137236,0.0318,0.0081,0.9943,0.995
8.545548225,0.0315,0.0076,0.9945,0.995
8.547934319,0.0310,0.0059,0.9953,0.996
8.550308538,0.0301,0.0089,0.9963,0.997
8.560123069,0.0293,0.0071,0.9943,0.995
8.561004267,0.0298,0.0062,0.9953,0.996
8.561326975,0.0298,0.0076,0.9963,0.997
8.561625778,0.0296,0.0079,0.9982,0.999
8.562084736,0.0288,0.0054,0.9970,0.997
8.565294684,0.0293,0.0057,0.9963,0.997
8.566894215,0.0296,0.0054,0.9977,0.998
8.570384475,0.0291,0.0059,0.9963,0.997
8.571656767,0.0279,0.0064,0.9975,0.998
8.574270205,0.0286,0.0062,0.9943,0.995
8.576432496,0.0264,0.0069,0.9943,0.995
8.579417705,0.0266,0.0064,0.9948,0.995
8.581107184,0.0259,0.0074,0.9980,0.998
8.583580934,0.0262,0.0074,0.9943,0.995
8.58815135,0.0264,0.0076,0.9941,0.994
8.588931975,0.0259,0.0062,0.9931,0.993
8.591039684,0.0271,0.0059,0.9923,0.993
8.593648746,0.0291,0.0062,0.9921,0.993
8.595693225,0.0271,0.0049,0.9909,0.991
8.598501559,0.0274,0.0049,0.9897,0.990
8.60038458,0.0291,0.0081,0.9889,0.989
8.604175778,0.0291,0.0064,0.9880,0.988
8.605400569,0.0293,0.0062,0.9892,0.990
8.607780778,0.0284,0.0052,0.9875,0.988
8.610041246,0.0303,0.0071,0.9867,0.987
8.612455882,0.0303,0.0074,0.9858,0.986
8.615693121,0.0313,0.0052,0.9833,0.984
8.617227236,0.0315,0.0047,0.9867,0.987
8.621250153,0.0313,0.0047,0.9862,0.987
8.622134423,0.0330,0.0062,0.9828,0.983
8.62536734,0.0332,0.0064,0.9860,0.987
8.627119892,0.0313,0.0049,0.9843,0.985
8.62923859,0.0313,0.0062,0.9831,0.984
8.631562653,0.0349,0.0052,0.9872,0.988
8.633930257,0.0313,0.0081,0.9858,0.986
8.642443225,0.0315,0.0062,0.9875,0.988
8.643592757,0.0313,0.0074,0.9858,0.986
8.644167444,0.0335,0.0052,0.9875,0.988
8.644609111,0.0310,0.0057,0.9887,0.989
8.647181455,0.0298,0.0059,0.9880,0.988
8.649163017,0.0308,0.0049,0.9875,0.988
8.650941923,0.0284,0.0062,0.9887,0.989
8.662841715,0.0286,0.0069,0.9904,0.991
8.663767288,0.0281,0.0071,0.9902,0.991
8.664121142,0.0264,0.0057,0.9921,0.992
8.664417757,0.0266,0.0064,0.9933,0.994
8.664668642,0.0252,0.0076,0.9916,0.992
8.665420361,0.0264,0.0071,0.9928,0.993
8.667430048,0.0242,0.0064,0.9970,0.997
8.670309319,0.0232,0.0069,0.9945,0.995
8.672277236,0.0232,0.0054,0.9938,0.994
8.675257861,0.0242,0.0081,0.9931,0.993
8.677606871,0.0244,0.0074,0.9950,0.995
8.67936635,0.0230,0.0064,0.9931,0.993
8.681807913,0.0222,0.0071,0.9926,0.993
8.684672965,0.0249,0.0079,0.9936,0.994
8.687355465,0.0242,0.0084,0.9960,0.996
8.689314371,0.0266,0.0098,0.9926,0.993
8.691669059,0.0230,0.0110,0.9923,0.993
8.694274736,0.0242,0.0115,0.9933,0.994
8.69642708,0.0259,0.0103,0.9950,0.995
8.699240934,0.0271,0.0115,0.9958,0.996
8.700989996,0.0274,0.0123,0.9950,0.995
8.70453083,0.0281,0.0098,0.9936,0.994
8.707210725,0.0274,0.0084,0.9950,0.995
8.708547653,0.0274,0.0067,0.9953,0.996
8.711193382,0.0291,0.0047,0.9967,0.997
8.713189632,0.0284,0.0042,0.9938,0.994
8.716292288,0.0293,0.0037,0.9943,0.995
8.717892809,0.0301,0.0040,0.9936,0.994
8.721165517,0.0279,0.0020,0.9941,0.994
8.722971559,0.0279,0.0003,0.9958,0.996
8.72523984,0.0291,0.0040,0.9941,0.994
8.728375361,0.0310,0.0015,0.9943,0.995
8.729785778,0.0310,0.0015,0.9926,0.993
8.732755048,0.0306,0.0042,0.9933,0.994
8.734786819,0.0323,0.0042,0.9921,0.993
8.738409736,0.0291,0.0035,0.9906,0.991
8.740690621,0.0301,0.0059,0.9902,0.991
8.742063694,0.0313,0.0059,0.9909,0.991
8.744950361,0.0327,0.0067,0.9892,0.990
8.746776611,0.0330,0.0079,0.9906,0.991
8.749236246,0.0315,0.0084,0.9887,0.989
8.751471819,0.0327,0.0103,0.9889,0.990
8.754874319,0.0318,0.0108,0.9887,0.989
8.756628225,0.0318,0.0120,0.9882,0.989
8.758860986,0.0335,0.0115,0.9889,0.990
8.761331038,0.0323,0.0108,0.9865,0.987
8.763624892,0.0327,0.0130,0.9875,0.988
8.76650333,0.0320,0.0125,0.9860,0.987
8.768212132,0.0320,0.0101,0.9860,0.987
8.771442496,0.0335,0.0120,0.9887,0.989
8.7732376,0.0327,0.0079,0.9872,0.988
8.775792288,0.0325,0.0098,0.9858,0.986
8.77791734,0.0323,0.0089,0.9872,0.988
8.780241038,0.0298,0.0069,0.9894,0.990
8.782927913,0.0308,0.0037,0.9880,0.988
8.784978017,0.0303,0.0052,0.9894,0.990
8.79323833,0.0306,0.0042,0.9906,0.991
8.794692913,0.0308,0.0025,0.9911,0.992
8.795227652,0.0323,0.0042,0.9914,0.992
8.795629684,0.0315,0.0015,0.9931,0.994
8.797478121,0.0281,0.0035,0.9921,0.993
8.80039958,0.0281,0.0013,0.9941,0.994
8.802091038,0.0303,0.0035,0.9948,0.995
8.813621871,0.0291,0.0001,0.9938,0.994
8.814579007,0.0296,0.0015,0.9936,0.994
8.814837027,0.0313,0.0023,0.9909,0.991
8.815013121,0.0293,0.0035,0.9936,0.994
8.815214111,0.0293,0.0049,0.9928,0.993
