time,gFx,gFy,gFz,TgF
6.703535622,0.3498,0.1733,0.9215,1.001
6.704099112,0.3503,0.1762,0.9210,1.001
6.707117497,0.3489,0.1757,0.9215,1.001
6.707530205,0.3515,0.1779,0.9240,1.004
6.711975101,0.3491,0.1786,0.9218,1.002
6.712378643,0.3501,0.1828,0.9235,1.004
6.716919216,0.3506,0.1828,0.9222,1.003
6.717323695,0.3503,0.1833,0.9227,1.004
6.721570466,0.3496,0.1843,0.9230,1.004
6.722159893,0.3513,0.1857,0.9249,1.007
6.726282705,0.3515,0.1869,0.9247,1.007
6.72655682,0.3523,0.1886,0.9281,1.010
6.731060934,0.3550,0.1914,0.9200,1.005
6.731501247,0.3562,0.1926,0.9237,1.009
6.73581432,0.3579,0.1938,0.9205,1.006
6.736291872,0.3581,0.1936,0.9222,1.008
6.740789737,0.3615,0.1955,0.9218,1.009
6.741211351,0.3598,0.1943,0.9203,1.007
6.745277497,0.3591,0.1950,0.9205,1.007
6.745668539,0.3625,0.1975,0.9181,1.007
6.750006768,0.3657,0.1980,0.9176,1.007
6.750379632,0.3667,0.1977,0.9157,1.006
6.755097549,0.3684,0.1982,0.9139,1.005
6.755656195,0.3723,0.1980,0.9164,1.009
6.760211664,0.3682,0.1950,0.9159,1.006
6.760622914,0.3723,0.1955,0.9159,1.008
6.764423226,0.3694,0.1948,0.9149,1.006
6.764658434,0.3706,0.1926,0.9149,1.006
6.770443278,0.3731,0.1923,0.9115,1.003
6.771150622,0.3711,0.1914,0.9147,1.005
6.774179112,0.3687,0.1904,0.9159,1.005
6.774543643,0.3709,0.1904,0.9149,1.005
6.779242341,0.3713,0.1908,0.9139,1.005
6.779741768,0.3701,0.1877,0.9152,1.005
6.783755674,0.3713,0.1886,0.9174,1.007
6.784087028,0.3696,0.1889,0.9188,1.008
6.789784632,0.3657,0.1862,0.9183,1.006
6.790446507,0.3674,0.1860,0.9157,1.004
6.793534476,0.3662,0.1845,0.9149,1.003
6.79386208,0.3637,0.1855,0.9176,1.004
6.798184841,0.3611,0.1865,0.9196,1.005
6.798477705,0.3594,0.1860,0.9196,1.005
6.803450153,0.3559,0.1840,0.9196,1.003
6.80428307,0.3552,0.1840,0.9205,1.004
6.807980622,0.3564,0.1828,0.9203,1.004
6.808440205,0.3552,0.1828,0.9196,1.003
6.81248307,0.3489,0.1803,0.9181,0.999
6.812950466,0.3513,0.1796,0.9213,1.002
6.817321872,0.3486,0.1757,0.9215,1.001
6.817723018,0.3469,0.1784,0.9203,1.000
6.822132289,0.3471,0.1745,0.9232,1.002
6.823112549,0.3481,0.1738,0.9205,0.999
6.827072289,0.3481,0.1740,0.9220,1.001
6.827468539,0.3462,0.1720,0.9198,0.998
6.831780726,0.3432,0.1694,0.9178,0.994
6.832222653,0.3440,0.1679,0.9176,0.994
6.83708583,0.3447,0.1669,0.9164,0.993
6.837862184,0.3430,0.1659,0.9174,0.993
6.841352914,0.3430,0.1637,0.9181,0.994
6.841790257,0.3415,0.1615,0.9188,0.993
6.846296403,0.3445,0.1603,0.9222,0.997
6.846672497,0.3432,0.1584,0.9227,0.997
6.850715882,0.3462,0.1586,0.9257,1.001
6.851112809,0.3462,0.1557,0.9264,1.001
6.856069476,0.3471,0.1589,0.9249,1.001
6.856619216,0.3452,0.1581,0.9215,0.997
6.860788591,0.3435,0.1513,0.9269,1.000
6.861220466,0.3481,0.1520,0.9298,1.004
6.865247966,0.3496,0.1567,0.9291,1.005
6.865674216,0.3528,0.1569,0.9303,1.007
6.872899164,0.3530,0.1547,0.9327,1.009
6.873786768,0.3515,0.1542,0.9313,1.007
6.875133174,0.3493,0.1520,0.9264,1.002
6.875586039,0.3508,0.1520,0.9266,1.002
6.87999458,0.3474,0.1540,0.9240,0.999
6.880426351,0.3464,0.1532,0.9232,0.998
6.886196559,0.3454,0.1525,0.9237,0.998
6.886772549,0.3427,0.1518,0.9252,0.998
6.889539268,0.3405,0.1520,0.9215,0.994
6.88985333,0.3379,0.1523,0.9203,0.992
6.894161924,0.3362,0.1520,0.9171,0.989
6.894422289,0.3327,0.1515,0.9174,0.988
6.898716091,0.3286,0.1520,0.9142,0.983
6.899001872,0.3271,0.1508,0.9139,0.982
6.903736872,0.3247,0.1518,0.9149,0.983
6.904557966,0.3203,0.1510,0.9152,0.981
6.908533747,0.3215,0.1510,0.9149,0.981
6.908980674,0.3193,0.1508,0.9176,0.983
6.913395049,0.3183,0.1515,0.9186,0.984
6.913792289,0.3169,0.1520,0.9193,0.984
6.917751455,0.3183,0.1510,0.9203,0.985
6.918128591,0.3152,0.1547,0.9213,0.986
6.92302833,0.3156,0.1525,0.9235,0.988
6.923871664,0.3144,0.1542,0.9269,0.991
6.927839007,0.3161,0.1562,0.9274,0.992
6.928231455,0.3174,0.1589,0.9303,0.996
6.932571039,0.3178,0.1623,0.9293,0.995
6.933049059,0.3213,0.1625,0.9303,0.998
6.937299007,0.3222,0.1657,0.9288,0.997
6.938040622,0.3232,0.1647,0.9330,1.001
6.942299059,0.3230,0.1652,0.9310,0.999
6.942874007,0.3210,0.1655,0.9298,0.997
6.947044789,0.3205,0.1679,0.9315,0.999
6.947462184,0.3198,0.1655,0.9291,0.996
6.952850518,0.3208,0.1677,0.9288,0.997
6.953703851,0.3210,0.1691,0.9266,0.995
6.957045153,0.3213,0.1691,0.9288,0.997
6.957565466,0.3213,0.1723,0.9291,0.998
6.961460153,0.3232,0.1701,0.9274,0.997
6.961835049,0.3259,0.1720,0.9269,0.997
6.96585057,0.3237,0.1713,0.9274,0.997
6.966234684,0.3271,0.1723,0.9254,0.997
6.971307861,0.3261,0.1757,0.9266,0.998
6.97181932,0.3244,0.1757,0.9269,0.998
6.975884997,0.3276,0.1760,0.9247,0.997
6.976332132,0.3247,0.1755,0.9230,0.994
6.980658382,0.3259,0.1750,0.9215,0.993
6.981071872,0.3266,0.1760,0.9225,0.994
6.989764111,0.3266,0.1747,0.9196,0.991
6.990602341,0.3271,0.1745,0.9200,0.992
6.990975882,0.3274,0.1730,0.9171,0.989
6.991304684,0.3266,0.1772,0.9169,0.989
6.994812653,0.3244,0.1767,0.9139,0.986
6.995347132,0.3237,0.1764,0.9130,0.985
6.99986458,0.3232,0.1791,0.9105,0.983
7.000273174,0.3203,0.1794,0.9083,0.980
7.004721091,0.3200,0.1808,0.9078,0.979
7.005514997,0.3235,0.1830,0.9091,0.982
7.009792497,0.3232,0.1855,0.9098,0.983
7.01020708,0.3249,0.1874,0.9093,0.984
7.013994007,0.3259,0.1884,0.9095,0.984
7.014338851,0.3217,0.1896,0.9115,0.985
7.019304632,0.3230,0.1919,0.9120,0.986
7.019900153,0.3249,0.1938,0.9157,0.991
7.023772028,0.3281,0.1948,0.9181,0.994
7.024238747,0.3291,0.1955,0.9218,0.998
7.029021143,0.3301,0.1958,0.9257,1.002
7.029456403,0.3347,0.2021,0.9262,1.005
7.033293799,0.3388,0.1965,0.9279,1.007
7.033722549,0.3423,0.1921,0.9310,1.010
7.038302861,0.3423,0.1931,0.9379,1.017
7.039175778,0.3457,0.1965,0.9393,1.020
7.04304833,0.3498,0.1982,0.9371,1.020
7.043534945,0.3518,0.1999,0.9374,1.021
7.04845208,0.3572,0.1967,0.9342,1.019
7.048882132,0.3594,0.1982,0.9327,1.019
7.053137549,0.3642,0.1953,0.9303,1.018
7.053963695,0.3650,0.1975,0.9303,1.019
7.057359841,0.3652,0.1970,0.9305,1.019
7.057854632,0.3677,0.1962,0.9291,1.018
7.061832705,0.3679,0.1975,0.9266,1.016
7.062208903,0.3677,0.1977,0.9225,1.013
7.067068226,0.3674,0.1970,0.9176,1.008
7.067528539,0.3716,0.1967,0.9157,1.008
7.071731768,0.3691,0.1982,0.9108,1.003
7.072298903,0.3657,0.1950,0.9139,1.004
7.076522705,0.3657,0.1960,0.9108,1.001
7.076942445,0.3647,0.1948,0.9105,1.000
7.080957497,0.3635,0.1943,0.9117,1.001
7.081337132,0.3633,0.1936,0.9130,1.001
7.090048122,0.3608,0.1919,0.9130,1.000
7.090894007,0.3618,0.1941,0.9159,1.004
7.091267132,0.3586,0.1908,0.9176,1.004
7.091596611,0.3608,0.1901,0.9196,1.006
7.095882341,0.3613,0.1894,0.9186,1.005
7.096418278,0.3591,0.1901,0.9203,1.006
7.100515986,0.3574,0.1879,0.9183,1.003
7.100929163,0.3550,0.1867,0.9222,1.006
7.10685182,0.3537,0.1886,0.9186,1.002
7.107479945,0.3515,0.1855,0.9186,1.001
7.109915518,0.3484,0.1857,0.9171,0.998
7.110211038,0.3447,0.1874,0.9166,0.997
7.114782601,0.3474,0.1872,0.9115,0.993
7.11506083,0.3449,0.1840,0.9127,0.993
7.119461403,0.3442,0.1816,0.9208,1.000
7.120003591,0.3427,0.1828,0.9235,1.002
7.124528955,0.3462,0.1850,0.9237,1.004
7.125007966,0.3452,0.1857,0.9252,1.005
7.129215986,0.3442,0.1813,0.9237,1.002
7.129608174,0.3418,0.1835,0.9198,0.998
7.133822341,0.3423,0.1833,0.9149,0.994
7.134242861,0.3391,0.1850,0.9142,0.992
7.138831195,0.3396,0.1833,0.9159,0.994
7.139655257,0.3405,0.1877,0.9152,0.994
7.143670413,0.3376,0.1862,0.9117,0.990
7.144088486,0.3388,0.1879,0.9098,0.989
7.148487705,0.3362,0.1904,0.9081,0.987
7.148904059,0.3364,0.1886,0.9098,0.988
7.154266403,0.3366,0.1860,0.9098,0.988
7.15523708,0.3347,0.1847,0.9142,0.991
7.158127497,0.3310,0.1821,0.9137,0.989
7.158667966,0.3279,0.1845,0.9137,0.988
7.162799424,0.3291,0.1855,0.9152,0.990
7.163278903,0.3303,0.1791,0.9220,0.996
7.167332341,0.3288,0.1760,0.9198,0.993
7.167718538,0.3335,0.1774,0.9181,0.993
7.172442809,0.3362,0.1755,0.9242,0.999
7.173118955,0.3386,0.1755,0.9254,1.001
7.177342236,0.3405,0.1711,0.9296,1.005
7.177757809,0.3457,0.1708,0.9379,1.014
7.181972497,0.3486,0.1679,0.9467,1.023
7.182402549,0.3545,0.1657,0.9587,1.035
7.190253278,0.3640,0.1686,0.9623,1.043
7.191101038,0.3694,0.1664,0.9618,1.044
7.191489945,0.3740,0.1691,0.9526,1.037
7.191848486,0.3760,0.1694,0.9388,1.025
7.196893018,0.3792,0.1696,0.9222,1.011
7.197440205,0.3804,0.1716,0.9103,1.001
7.203654632,0.3816,0.1684,0.9064,0.998
7.204403643,0.3818,0.1669,0.9015,0.993
7.206082497,0.3828,0.1706,0.9008,0.993
7.206509372,0.3848,0.1740,0.9027,0.997
7.211206716,0.3855,0.1762,0.9044,0.999
7.211675726,0.3855,0.1786,0.9081,1.003
7.215456976,0.3843,0.1781,0.9108,1.004
7.215850309,0.3853,0.1781,0.9139,1.008
7.220846299,0.3838,0.1813,0.9127,1.007
7.221658695,0.3804,0.1833,0.9093,1.003
7.225274372,0.3770,0.1821,0.9110,1.003
7.225783486,0.3745,0.1825,0.9095,1.000
7.229928591,0.3731,0.1823,0.9091,0.999
7.23029432,0.3709,0.1840,0.9142,1.004
7.234634528,0.3684,0.1847,0.9130,1.002
7.235076611,0.3652,0.1828,0.9166,1.003
7.239851143,0.3608,0.1823,0.9169,1.002
7.240682028,0.3598,0.1821,0.9208,1.005
7.244543851,0.3574,0.1821,0.9210,1.005
7.244937913,0.3537,0.1816,0.9230,1.005
7.248944841,0.3537,0.1808,0.9237,1.006
7.249479007,0.3498,0.1784,0.9198,1.000
7.254403851,0.3467,0.1772,0.9166,0.996
7.255089788,0.3430,0.1774,0.9142,0.992
7.259498226,0.3408,0.1789,0.9130,0.991
7.260067757,0.3388,0.1767,0.9122,0.989
7.263434632,0.3362,0.1760,0.9135,0.989
7.263828955,0.3347,0.1774,0.9125,0.988
7.276356507,0.3325,0.1762,0.9122,0.987
7.277357445,0.3318,0.1774,0.9120,0.987
7.277745882,0.3293,0.1762,0.9122,0.986
7.278098174,0.3279,0.1791,0.9113,0.985
7.278440726,0.3252,0.1789,0.9110,0.984
7.278779788,0.3281,0.1779,0.9130,0.986
7.283421768,0.3266,0.1786,0.9142,0.987
7.284358747,0.3242,0.1823,0.9142,0.987
7.292945466,0.3220,0.1808,0.9147,0.986
7.293560622,0.3259,0.1818,0.9174,0.990
7.293751559,0.3225,0.1843,0.9193,0.992
7.293888018,0.3261,0.1847,0.9188,0.992
7.297329268,0.3247,0.1850,0.9200,0.993
7.297540309,0.3227,0.1850,0.9183,0.991
7.302589632,0.3213,0.1862,0.9171,0.989
7.303135518,0.3232,0.1872,0.9169,0.990
7.306739893,0.3239,0.1874,0.9147,0.988
7.307113747,0.3225,0.1869,0.9115,0.985
7.312022184,0.3220,0.1882,0.9108,0.984
7.312366715,0.3215,0.1879,0.9083,0.982
7.316624424,0.3203,0.1884,0.9108,0.984
7.316805882,0.3215,0.1877,0.9142,0.987
7.32098682,0.3203,0.1843,0.9142,0.986
7.321400101,0.3191,0.1855,0.9105,0.982
7.325868226,0.3176,0.1823,0.9103,0.981
7.326116559,0.3181,0.1823,0.9073,0.979
7.330884736,0.3171,0.1811,0.9093,0.980
7.331073538,0.3169,0.1816,0.9086,0.979
7.33588359,0.3154,0.1818,0.9105,0.981
7.336225674,0.3154,0.1794,0.9105,0.980
7.340230465,0.3156,0.1764,0.9142,0.983
7.340485465,0.3149,0.1762,0.9147,0.983
7.345900986,0.3144,0.1777,0.9161,0.985
7.346745882,0.3125,0.1755,0.9154,0.983
7.350159163,0.3127,0.1735,0.9191,0.986
7.350945986,0.3117,0.1750,0.9218,0.989
7.355325309,0.3139,0.1747,0.9240,0.991
7.356590205,0.3127,0.1747,0.9230,0.990
7.359709736,0.3137,0.1752,0.9271,0.994
7.360555153,0.3134,0.1757,0.9271,0.994
7.364488486,0.3134,0.1757,0.9274,0.995
7.365204372,0.3152,0.1747,0.9296,0.997
7.371544476,0.3186,0.1772,0.9298,0.999
7.373076403,0.3171,0.1789,0.9303,0.999
7.374597757,0.3188,0.1794,0.9288,0.998
7.37539333,0.3196,0.1786,0.9281,0.998
7.37910682,0.3183,0.1767,0.9288,0.998
7.37977484,0.3183,0.1740,0.9303,0.999
7.383669059,0.3183,0.1757,0.9352,1.003
7.384380674,0.3178,0.1767,0.9349,1.003
7.39469734,0.3164,0.1750,0.9391,1.006
7.396303799,0.3196,0.1740,0.9398,1.008
7.396738747,0.3169,0.1723,0.9413,1.008
7.396933851,0.3188,0.1747,0.9410,1.009
7.398015778,0.3171,0.1708,0.9442,1.011
7.398509736,0.3196,0.1718,0.9423,1.010
7.405089215,0.3196,0.1718,0.9425,1.010
7.405558382,0.3237,0.1681,0.9428,1.011
7.407349997,0.3215,0.1686,0.9388,1.007
7.40760109,0.3227,0.1667,0.9374,1.005
7.412597393,0.3264,0.1689,0.9381,1.008
7.412864632,0.3269,0.1630,0.9386,1.007
7.417229007,0.3296,0.1674,0.9386,1.009
7.417423434,0.3303,0.1659,0.9354,1.006
7.421651924,0.3327,0.1655,0.9349,1.006
7.422035049,0.3342,0.1620,0.9347,1.006
7.426592601,0.3344,0.1630,0.9340,1.005
7.426895986,0.3325,0.1618,0.9349,1.005
7.431749163,0.3332,0.1596,0.9325,1.003
7.43208609,0.3354,0.1611,0.9362,1.007
7.438124736,0.3366,0.1601,0.9369,1.008
7.439032965,0.3354,0.1598,0.9354,1.007
7.441329893,0.3354,0.1596,0.9357,1.007
7.441733226,0.3362,0.1589,0.9335,1.005
7.445966507,0.3388,0.1603,0.9325,1.005
7.446360309,0.3347,0.1637,0.9354,1.007
7.450548903,0.3357,0.1642,0.9335,1.005
7.450899268,0.3362,0.1647,0.9325,1.005
7.455912705,0.3362,0.1659,0.9325,1.005
7.456626038,0.3379,0.1657,0.9310,1.004
7.460363278,0.3337,0.1703,0.9283,1.001
7.460806715,0.3349,0.1716,0.9291,1.002
7.46485807,0.3364,0.1752,0.9274,1.002
7.465247445,0.3369,0.1755,0.9264,1.001
7.474217653,0.3352,0.1784,0.9257,1.001
7.475077549,0.3352,0.1789,0.9222,0.997
7.475468174,0.3364,0.1801,0.9227,0.999
7.475769893,0.3401,0.1816,0.9208,0.998
7.479398643,0.3376,0.1843,0.9193,0.997
7.479861299,0.3386,0.1835,0.9208,0.998
7.484274059,0.3384,0.1845,0.9174,0.995
7.484741038,0.3405,0.1845,0.9157,0.994
7.489017288,0.3420,0.1869,0.9154,0.995
7.489523747,0.3410,0.1865,0.9174,0.996
7.493787861,0.3425,0.1852,0.9164,0.996
7.494105934,0.3445,0.1877,0.9164,0.997
7.498707809,0.3430,0.1847,0.9139,0.994
7.498980674,0.3440,0.1860,0.9130,0.993
7.504534632,0.3427,0.1869,0.9105,0.991
7.505367184,0.3427,0.1882,0.9130,0.993
7.508464007,0.3427,0.1872,0.9113,0.991
7.508924111,0.3447,0.1894,0.9103,0.992
7.512967497,0.3445,0.1889,0.9108,0.992
7.513405517,0.3430,0.1896,0.9105,0.991
7.517903434,0.3420,0.1906,0.9086,0.989
7.518340778,0.3430,0.1941,0.9127,0.994
7.52313932,0.3427,0.1933,0.9117,0.993
7.524049111,0.3427,0.1967,0.9115,0.993
7.527687184,0.3413,0.1970,0.9120,0.993
7.528111403,0.3423,0.1992,0.9125,0.995
7.532085153,0.3423,0.2016,0.9120,0.995
7.532448747,0.3410,0.2033,0.9139,0.996
7.53733057,0.3398,0.2050,0.9183,1.000
7.538270309,0.3393,0.2087,0.9210,1.003
7.542424372,0.3401,0.2089,0.9244,1.007
7.543102861,0.3398,0.2111,0.9242,1.007
7.547240153,0.3413,0.2146,0.9269,1.011
7.547683226,0.3423,0.2175,0.9305,1.015
7.551151872,0.3410,0.2231,0.9308,1.016
7.551548851,0.3398,0.2248,0.9303,1.016
7.556207913,0.3410,0.2292,0.9293,1.016
7.556805674,0.3425,0.2338,0.9313,1.019
7.561335257,0.3420,0.2360,0.9291,1.018
7.561765101,0.3437,0.2414,0.9244,1.015
7.565719007,0.3418,0.2429,0.9252,1.016
7.566113955,0.3437,0.2465,0.9213,1.014
7.574361767,0.3427,0.2517,0.9208,1.014
7.575444424,0.3427,0.2527,0.9183,1.012
7.575867028,0.3418,0.2571,0.9176,1.012
7.576256611,0.3423,0.2588,0.9147,1.010
7.580853642,0.3410,0.2578,0.9093,1.005
7.581514736,0.3359,0.2612,0.9100,1.005
7.588008226,0.3335,0.2615,0.9088,1.003
7.58858109,0.3325,0.2602,0.9049,0.999
7.589951142,0.3320,0.2588,0.9052,0.998
7.590199684,0.3266,0.2561,0.9012,0.992
7.59459807,0.3244,0.2522,0.9017,0.991
7.594866767,0.3230,0.2498,0.9008,0.989
7.59905307,0.3186,0.2468,0.9008,0.987
7.599214007,0.3159,0.2426,0.9032,0.987
7.605436195,0.3125,0.2358,0.9054,0.986
7.60630932,0.3066,0.2331,0.9066,0.985
7.609439945,0.3024,0.2275,0.9120,0.987
7.60985057,0.3012,0.2248,0.9220,0.996
7.613983538,0.3002,0.2229,0.9220,0.995
7.614343226,0.2983,0.2212,0.9242,0.996
7.619942288,0.2975,0.2158,0.9279,0.998
7.620592184,0.2939,0.2133,0.9293,0.998
7.623671351,0.2907,0.2146,0.9281,0.996
7.624195205,0.2902,0.2131,0.9345,1.001
7.628532965,0.2927,0.2119,0.9354,1.003
7.628920153,0.2902,0.2126,0.9364,1.003
7.63278208,0.2924,0.2148,0.9347,1.003
7.633185049,0.2941,0.2136,0.9379,1.006
7.637874007,0.2953,0.2143,0.9393,1.008
7.638723538,0.2975,0.2155,0.9384,1.008
7.642914736,0.2988,0.2168,0.9374,1.007
7.64347708,0.3037,0.2148,0.9413,1.012
7.64778333,0.3046,0.2131,0.9362,1.007
7.648210674,0.3066,0.2116,0.9366,1.008
7.653727705,0.3100,0.2109,0.9366,1.009
7.65450682,0.3132,0.2092,0.9354,1.008
7.657194736,0.3178,0.2063,0.9345,1.008
7.657675101,0.3200,0.2019,0.9335,1.007
7.661916038,0.3237,0.1980,0.9354,1.009
7.662269476,0.3239,0.1945,0.9349,1.008
7.666634163,0.3315,0.1901,0.9310,1.006
7.667116715,0.3335,0.1840,0.9298,1.005
7.671779788,0.3327,0.1796,0.9291,1.003
7.672451559,0.3379,0.1742,0.9286,1.003
7.676135726,0.3401,0.1689,0.9259,1.001
7.676609997,0.3423,0.1657,0.9247,1.000
7.681447757,0.3447,0.1620,0.9210,0.997
7.681869736,0.3469,0.1567,0.9222,0.998
7.690938278,0.3491,0.1550,0.9196,0.996
7.691809267,0.3525,0.1496,0.9164,0.993
7.692200986,0.3532,0.1471,0.9178,0.994
7.692547601,0.3550,0.1457,0.9183,0.995
7.695665726,0.3530,0.1449,0.9159,0.992
7.696378486,0.3550,0.1405,0.9191,0.995
7.700405778,0.3557,0.1418,0.9193,0.996
7.701153226,0.3554,0.1420,0.9191,0.996
7.705592497,0.3581,0.1408,0.9225,1.000
7.706328955,0.3552,0.1440,0.9262,1.002
7.710153382,0.3532,0.1420,0.9269,1.002
7.710540361,0.3528,0.1408,0.9257,1.001
7.71425083,0.3486,0.1413,0.9235,0.997
7.714561403,0.3513,0.1430,0.9249,1.000
7.719776455,0.3471,0.1427,0.9230,0.996
7.720300361,0.3471,0.1457,0.9254,0.999
7.724180778,0.3442,0.1437,0.9249,0.997
7.724712601,0.3447,0.1479,0.9301,1.003
7.729264267,0.3420,0.1457,0.9310,1.003
7.729716455,0.3391,0.1452,0.9308,1.001
7.733719788,0.3359,0.1484,0.9291,0.999
7.734177809,0.3354,0.1484,0.9337,1.003
7.739047705,0.3349,0.1488,0.9323,1.002
7.739866715,0.3335,0.1479,0.9310,1.000
7.743391507,0.3325,0.1486,0.9337,1.002
7.743801194,0.3305,0.1474,0.9310,0.999
7.747756819,0.3291,0.1498,0.9305,0.998
7.748119163,0.3269,0.1479,0.9288,0.996
7.753859111,0.3264,0.1498,0.9296,0.997
7.754819736,0.3249,0.1474,0.9279,0.994
7.758098694,0.3227,0.1471,0.9264,0.992
7.758697184,0.3242,0.1454,0.9264,0.992
7.763050309,0.3208,0.1467,0.9257,0.991
7.76355734,0.3191,0.1488,0.9232,0.988
7.767019424,0.3174,0.1498,0.9244,0.989
7.767403122,0.3166,0.1501,0.9215,0.986
7.772173069,0.3161,0.1520,0.9227,0.987
7.772796038,0.3161,0.1520,0.9205,0.985
7.778043122,0.3152,0.1532,0.9235,0.988
7.778463174,0.3139,0.1564,0.9220,0.986
7.781749319,0.3142,0.1574,0.9198,0.985
7.782121872,0.3102,0.1567,0.9227,0.986
7.792153434,0.3095,0.1576,0.9232,0.986
7.793744528,0.3066,0.1596,0.9225,0.985
7.794165101,0.3039,0.1601,0.9252,0.987
7.794527028,0.3022,0.1623,0.9262,0.988
7.796480986,0.3046,0.1645,0.9274,0.990
7.796800882,0.3034,0.1662,0.9293,0.992
7.801217028,0.3029,0.1662,0.9301,0.992
7.801640882,0.3019,0.1703,0.9320,0.994
7.806872288,0.3027,0.1708,0.9327,0.995
7.807413174,0.3027,0.1713,0.9347,0.997
7.810436299,0.3032,0.1733,0.9320,0.995
7.810871403,0.3039,0.1762,0.9308,0.995
7.815172809,0.3056,0.1777,0.9310,0.996
7.815475934,0.3080,0.1821,0.9276,0.994
7.819857444,0.3083,0.1855,0.9298,0.997
7.820562653,0.3085,0.1860,0.9308,0.998
7.824660986,0.3105,0.1879,0.9269,0.995
7.824922965,0.3127,0.1899,0.9264,0.996
7.829461767,0.3122,0.1906,0.9257,0.995
7.82961333,0.3137,0.1933,0.9235,0.994
7.834401403,0.3137,0.1941,0.9266,0.997
7.834630726,0.3178,0.1972,0.9264,0.999
7.839168382,0.3161,0.1987,0.9225,0.995
7.839660205,0.3171,0.1989,0.9218,0.995
7.844119059,0.3183,0.2019,0.9220,0.996
7.844801455,0.3191,0.2026,0.9222,0.997
7.848913747,0.3215,0.2026,0.9215,0.997
7.849579944,0.3215,0.2065,0.9196,0.996
7.855902288,0.3225,0.2094,0.9193,0.996
7.856766663,0.3237,0.2097,0.9181,0.996
7.858431819,0.3247,0.2107,0.9203,0.998
7.859179007,0.3230,0.2129,0.9198,0.998
7.863718278,0.3249,0.2136,0.9171,0.996
7.864466455,0.3252,0.2158,0.9183,0.998
7.868072444,0.3264,0.2133,0.9174,0.997
7.868849684,0.3269,0.2146,0.9174,0.997
7.879459632,0.3264,0.2170,0.9174,0.998
7.880856819,0.3271,0.2158,0.9196,1.000
7.881393434,0.3301,0.2155,0.9186,1.000
7.881594997,0.3269,0.2153,0.9208,1.001
7.882254528,0.3283,0.2141,0.9205,1.001
7.883099476,0.3283,0.2150,0.9181,0.998
7.888981351,0.3288,0.2153,0.9208,1.001
7.889705882,0.3281,0.2133,0.9198,1.000
7.892303486,0.3264,0.2129,0.9218,1.001
7.892804163,0.3288,0.2129,0.9213,1.001
7.896910674,0.3269,0.2124,0.9205,1.000
7.897263642,0.3247,0.2107,0.9215,0.999
7.901274944,0.3276,0.2104,0.9198,0.999
7.901617444,0.3288,0.2109,0.9235,1.003
7.906383174,0.3252,0.2102,0.9240,1.002
7.907136142,0.3264,0.2072,0.9240,1.002
7.911216142,0.3274,0.2063,0.9242,1.002
7.911687392,0.3266,0.2067,0.9230,1.001
7.915721663,0.3281,0.2041,0.9213,0.999
7.916086715,0.3257,0.2016,0.9215,0.998
7.920817549,0.3232,0.2028,0.9230,0.999
7.921521976,0.3237,0.2011,0.9205,0.996
7.925562809,0.3222,0.1994,0.9200,0.995
7.926044944,0.3227,0.2009,0.9220,0.997
7.930270309,0.3217,0.2006,0.9208,0.996
7.930665153,0.3225,0.1997,0.9259,1.001
7.934913278,0.3239,0.1975,0.9266,1.001
7.935316767,0.3242,0.1967,0.9281,1.003
7.939982601,0.3239,0.1975,0.9283,1.003
7.940961194,0.3259,0.1958,0.9283,1.003
7.944542913,0.3259,0.1945,0.9327,1.007
7.94493708,0.3279,0.1977,0.9293,1.005
7.949425934,0.3259,0.1953,0.9318,1.006
7.949814111,0.3291,0.1972,0.9298,1.006
7.954416767,0.3291,0.1972,0.9281,1.004
7.954890101,0.3305,0.1975,0.9286,1.005
7.959017444,0.3303,0.1941,0.9276,1.004
7.959440049,0.3296,0.1958,0.9279,1.004
7.963746715,0.3301,0.1960,0.9303,1.006
7.964131403,0.3310,0.1960,0.9252,1.002
7.968647653,0.3283,0.1965,0.9259,1.002
7.969041403,0.3315,0.1916,0.9276,1.004
7.974832757,0.3308,0.1916,0.9281,1.004
7.975631663,0.3303,0.1921,0.9288,1.004
7.978363278,0.3310,0.1919,0.9274,1.003
7.978858746,0.3286,0.1901,0.9283,1.003
7.983184371,0.3303,0.1886,0.9274,1.002
7.983689424,0.3298,0.1867,0.9271,1.002
7.988592705,0.3286,0.1879,0.9271,1.001
7.989019736,0.3271,0.1872,0.9276,1.001
7.992712653,0.3288,0.1850,0.9286,1.002
7.992987653,0.3281,0.1808,0.9298,1.002
7.997276142,0.3291,0.1808,0.9269,1.000
7.997461924,0.3269,0.1806,0.9259,0.998
8.001924684,0.3230,0.1794,0.9247,0.996
8.002119111,0.3259,0.1784,0.9252,0.997
8.007513903,0.3264,0.1806,0.9225,0.995
8.00894583,0.3239,0.1774,0.9232,0.994
8.011918799,0.3247,0.1772,0.9247,0.996
8.012744736,0.3235,0.1764,0.9249,0.996
8.016974059,0.3230,0.1764,0.9213,0.992
8.017712184,0.3235,0.1772,0.9218,0.993
8.021708382,0.3222,0.1777,0.9222,0.993
8.023350205,0.3203,0.1740,0.9230,0.992
8.026564528,0.3200,0.1774,0.9222,0.992
8.027353017,0.3208,0.1772,0.9227,0.993
8.030844007,0.3205,0.1764,0.9232,0.993
8.031563174,0.3222,0.1757,0.9215,0.992
8.038616403,0.3208,0.1767,0.9235,0.993
8.040000986,0.3208,0.1786,0.9254,0.996
8.040763799,0.3203,0.1760,0.9254,0.995
